Date	Plot	Section	SnowCoverFraction	Field_remarks	General_remarks
2010-06-08	Sal4	A	10	No remarks	No remarks
2010-06-08	Sal4	B	30	No remarks	No remarks
2010-06-08	Sal4	C	95	No remarks	No remarks
2010-06-08	Sil4	A	100	No remarks	No remarks
2010-06-08	Sil4	B	100	No remarks	No remarks
2010-06-08	Sil4	C	100	No remarks	No remarks
2010-06-08	Sil4	D	100	No remarks	No remarks
2010-06-08	Cas1	A	0	No remarks	No remarks
2010-06-08	Cas1	B	0	No remarks	No remarks
2010-06-08	Cas1	C	0	No remarks	No remarks
2010-06-08	Cas1	D	0	No remarks	No remarks
2010-06-08	Cas3	B	100	No remarks	No remarks
2010-06-08	Cas3	C	100	No remarks	No remarks
2010-06-08	Cas3	D	100	No remarks	No remarks
2010-06-08	Cas4	A	100	No remarks	No remarks
2010-06-08	Dry2Sal7	B	100	No remarks	No remarks
2010-06-08	Dry2Sal7	C	100	No remarks	No remarks
2010-06-08	Dry2Sal7	D	100	No remarks	No remarks
2010-06-08	Dry3	A	0	No remarks	No remarks
2010-06-08	Dry4	B	0	No remarks	No remarks
2010-06-08	Dry4	C	0	No remarks	No remarks
2010-06-08	Dry4	D	0	No remarks	No remarks
2010-06-08	Dry5	A	0	No remarks	No remarks
2010-06-08	Dry6Pap4	C	100	No remarks	No remarks
2010-06-08	Dry6Pap4	D	100	No remarks	No remarks
2010-06-08	Eri1	A	10	No remarks	No remarks
2010-06-08	Eri1	B	85	No remarks	No remarks
2010-06-08	Eri2	C	100	No remarks	No remarks
2010-06-08	Eri2	D	100	No remarks	No remarks
2010-06-08	Eri3	A	100	No remarks	No remarks
2010-06-08	Eri3	B	100	No remarks	No remarks
2010-06-08	Eri4	C	100	No remarks	No remarks
2010-06-08	Eri4	D	100	No remarks	No remarks
2010-06-08	Pap1	A	95	No remarks	No remarks
2010-06-08	Pap1	B	75	No remarks	No remarks
2010-06-08	Pap1	C	98	No remarks	No remarks
2010-06-08	Pap2Sal5	D	100	No remarks	No remarks
2010-06-08	Pap3	A	100	No remarks	No remarks
2010-06-08	Pap3	B	100	No remarks	No remarks
2010-06-08	Pap3	C	100	No remarks	No remarks
2010-06-08	Sal2	D	95	No remarks	No remarks
2010-06-08	Sal3	A	5	No remarks	No remarks
2010-06-08	Sal3	B	0	No remarks	No remarks
2010-06-08	Sal3	C	0	No remarks	No remarks
2010-06-08	Sal4	D	25	No remarks	No remarks
2010-06-08	Sal6	A	100	No remarks	No remarks
2010-06-08	Sal6	B	100	No remarks	No remarks
2010-06-08	Sal6	C	100	No remarks	No remarks
2010-06-08	Sal6	D	100	No remarks	No remarks
2010-06-08	Art4	F	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art5	F	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art7	F	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art3	G	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art4	G	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art5	G	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art3	H	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art3	E	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art4	E	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art5	E	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art7	E	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art3	F	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art7	G	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art4	H	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art5	H	-9999	No remarks	Observation added to database May 2020
2010-06-08	Art7	H	-9999	No remarks	Observation added to database May 2020
2010-06-10	Cas3	A	100	No remarks	No remarks
2010-06-10	Cas3	B	100	No remarks	No remarks
2010-06-10	Cas3	C	100	No remarks	No remarks
2010-06-10	Cas3	D	99	No remarks	No remarks
2010-06-10	Dry2Sal7	A	100	No remarks	No remarks
2010-06-10	Dry2Sal7	B	100	No remarks	No remarks
2010-06-10	Dry2Sal7	C	100	No remarks	No remarks
2010-06-10	Dry2Sal7	D	100	No remarks	No remarks
2010-06-10	Dry6Pap4	A	100	No remarks	No remarks
2010-06-10	Eri1	B	75	No remarks	No remarks
2010-06-10	Eri1	C	25	No remarks	No remarks
2010-06-10	Eri1	D	0	No remarks	No remarks
2010-06-10	Eri2	A	100	No remarks	No remarks
2010-06-10	Eri3	B	100	No remarks	No remarks
2010-06-10	Eri3	C	100	No remarks	No remarks
2010-06-10	Eri3	D	100	No remarks	No remarks
2010-06-10	Eri4	A	100	No remarks	No remarks
2010-06-10	Pap1	B	50	No remarks	No remarks
2010-06-10	Pap1	C	90	No remarks	No remarks
2010-06-10	Pap1	D	65	No remarks	No remarks
2010-06-10	Pap2Sal5	A	98	No remarks	No remarks
2010-06-10	Pap2Sal5	B	98	No remarks	No remarks
2010-06-10	Pap3	C	100	No remarks	No remarks
2010-06-10	Pap3	D	100	No remarks	No remarks
2010-06-10	Sal2	A	50	No remarks	No remarks
2010-06-10	Sal2	B	40	No remarks	No remarks
2010-06-10	Sil4	C	100	No remarks	No remarks
2010-06-10	Sil4	D	100	No remarks	No remarks
2010-06-10	Cas1	A	0	empty	No remarks
2010-06-10	Cas1	B	0	empty	No remarks
2010-06-10	Cas2	A	100	No remarks	No remarks
2010-06-10	Cas2	B	100	No remarks	No remarks
2010-06-10	Cas2	C	100	No remarks	No remarks
2010-06-10	Cas2	D	100	No remarks	No remarks
2010-06-10	Cas4	A	100	No remarks	No remarks
2010-06-10	Cas4	B	100	No remarks	No remarks
2010-06-10	Cas4	C	100	No remarks	No remarks
2010-06-10	Cas4	D	100	No remarks	No remarks
2010-06-10	Dry6Pap4	B	100	No remarks	No remarks
2010-06-10	Dry6Pap4	C	100	No remarks	No remarks
2010-06-10	Dry6Pap4	D	100	No remarks	No remarks
2010-06-10	Eri1	A	2	No remarks	No remarks
2010-06-10	Eri2	B	100	No remarks	No remarks
2010-06-10	Eri2	C	100	No remarks	No remarks
2010-06-10	Eri2	D	100	No remarks	No remarks
2010-06-10	Eri3	A	100	No remarks	No remarks
2010-06-10	Eri4	B	100	No remarks	No remarks
2010-06-10	Eri4	C	100	No remarks	No remarks
2010-06-10	Eri4	D	100	No remarks	No remarks
2010-06-10	Pap1	A	80	No remarks	No remarks
2010-06-10	Pap2Sal5	C	98	No remarks	No remarks
2010-06-10	Pap2Sal5	D	98	No remarks	No remarks
2010-06-10	Pap3	A	100	No remarks	No remarks
2010-06-10	Pap3	B	100	No remarks	No remarks
2010-06-10	Sal2	C	75	No remarks	No remarks
2010-06-10	Sal2	D	75	No remarks	No remarks
2010-06-10	Sil4	A	100	No remarks	No remarks
2010-06-10	Sil4	B	100	No remarks	No remarks
2010-06-10	Cas1	C	0	empty	No remarks
2010-06-10	Cas1	D	0	empty	No remarks
2010-06-10	Art3	E	-9999	No remarks	Observation added to database May 2020
2010-06-10	Art3	F	-9999	No remarks	Observation added to database May 2020
2010-06-10	Art3	G	-9999	No remarks	Observation added to database May 2020
2010-06-10	Art3	H	-9999	No remarks	Observation added to database May 2020
2010-06-13	Cas1	C	0	No remarks	No remarks
2010-06-13	Cas1	D	0	No remarks	No remarks
2010-06-13	Cas2	A	45	No remarks	No remarks
2010-06-13	Cas2	B	85	No remarks	No remarks
2010-06-13	Cas2	C	50	No remarks	No remarks
2010-06-13	Cas3	D	0	No remarks	No remarks
2010-06-13	Cas4	A	100	No remarks	No remarks
2010-06-13	Cas4	B	100	No remarks	No remarks
2010-06-13	Cas4	C	100	No remarks	No remarks
2010-06-13	Dry2Sal7	D	100	No remarks	No remarks
2010-06-13	Dry6Pap4	A	100	No remarks	No remarks
2010-06-13	Dry6Pap4	B	100	No remarks	No remarks
2010-06-13	Dry6Pap4	C	100	No remarks	No remarks
2010-06-13	Eri2	A	98	diffucult to see plot	No remarks
2010-06-13	Eri2	B	98	diffucult to see plot	No remarks
2010-06-13	Eri2	C	98	diffucult to see plot	No remarks
2010-06-13	Eri2	D	98	diffucult to see plot	No remarks
2010-06-13	Eri4	A	100	No remarks	No remarks
2010-06-13	Eri4	B	100	No remarks	No remarks
2010-06-13	Eri4	C	100	No remarks	No remarks
2010-06-13	Eri4	D	100	No remarks	No remarks
2010-06-13	Pap2Sal5	A	85	No remarks	No remarks
2010-06-13	Pap2Sal5	B	97	No remarks	No remarks
2010-06-13	Pap2Sal5	C	97	No remarks	No remarks
2010-06-13	Pap2Sal5	D	95	No remarks	No remarks
2010-06-13	Sal2	B	5	No remarks	No remarks
2010-06-13	Sal2	C	65	No remarks	No remarks
2010-06-13	Sal2	D	30	No remarks	No remarks
2010-06-13	Sal3	A	0	No remarks	No remarks
2010-06-13	Sal4	B	0	No remarks	No remarks
2010-06-13	Sal4	C	0	No remarks	No remarks
2010-06-13	Sal4	D	0	No remarks	No remarks
2010-06-13	Cas1	A	0	No remarks	No remarks
2010-06-13	Cas1	B	0	No remarks	No remarks
2010-06-13	Cas2	D	30	No remarks	No remarks
2010-06-13	Cas3	A	99	No remarks	No remarks
2010-06-13	Cas3	B	90	No remarks	No remarks
2010-06-13	Cas3	C	5	No remarks	No remarks
2010-06-13	Cas4	D	100	No remarks	No remarks
2010-06-13	Dry2Sal7	A	100	No remarks	No remarks
2010-06-13	Dry2Sal7	B	100	No remarks	No remarks
2010-06-13	Dry2Sal7	C	100	No remarks	No remarks
2010-06-13	Dry6Pap4	D	100	No remarks	No remarks
2010-06-13	Eri1	A	0	No remarks	No remarks
2010-06-13	Eri1	B	0	No remarks	No remarks
2010-06-13	Eri1	C	0	No remarks	No remarks
2010-06-13	Eri1	D	0	No remarks	No remarks
2010-06-13	Eri3	A	100	No remarks	No remarks
2010-06-13	Eri3	B	100	No remarks	No remarks
2010-06-13	Eri3	C	100	No remarks	No remarks
2010-06-13	Eri3	D	100	No remarks	No remarks
2010-06-13	Pap1	A	2	No remarks	No remarks
2010-06-13	Pap1	B	2	No remarks	No remarks
2010-06-13	Pap1	C	20	No remarks	No remarks
2010-06-13	Pap1	D	2	No remarks	No remarks
2010-06-13	Pap3	A	100	No remarks	No remarks
2010-06-13	Pap3	B	100	No remarks	No remarks
2010-06-13	Pap3	C	100	No remarks	No remarks
2010-06-13	Pap3	D	100	No remarks	No remarks
2010-06-13	Sal2	A	2	No remarks	No remarks
2010-06-13	Sal3	B	0	No remarks	No remarks
2010-06-13	Sal3	C	0	No remarks	No remarks
2010-06-13	Sal3	D	0	No remarks	No remarks
2010-06-13	Sal4	A	0	No remarks	No remarks
2010-06-13	Art3	E	-9999	No remarks	Observation added to database May 2020
2010-06-13	Art4	E	-9999	No remarks	Observation added to database May 2020
2010-06-13	Art3	F	-9999	No remarks	Observation added to database May 2020
2010-06-13	Art3	H	-9999	No remarks	Observation added to database May 2020
2010-06-13	Art4	H	-9999	No remarks	Observation added to database May 2020
2010-06-13	Art4	F	-9999	No remarks	Observation added to database May 2020
2010-06-13	Art3	G	-9999	No remarks	Observation added to database May 2020
2010-06-13	Art4	G	-9999	No remarks	Observation added to database May 2020
2010-06-15	Cas2	A	1	No remarks	No remarks
2010-06-15	Cas3	B	2	No remarks	No remarks
2010-06-15	Cas3	C	0	No remarks	No remarks
2010-06-15	Cas3	D	0	No remarks	No remarks
2010-06-15	Cas4	A	97	No remarks	No remarks
2010-06-15	Cas4	B	99	No remarks	No remarks
2010-06-15	Dry2Sal7	C	100	No remarks	No remarks
2010-06-15	Dry2Sal7	D	100	No remarks	No remarks
2010-06-15	Dry6Pap4	A	100	No remarks	No remarks
2010-06-15	Dry6Pap4	B	100	No remarks	No remarks
2010-06-15	Eri2	C	40	No remarks	No remarks
2010-06-15	Eri2	D	50	No remarks	No remarks
2010-06-15	Eri3	A	100	corrected from 0 by LAHH	No remarks
2010-06-15	Eri3	B	100	corrected from 0 by LAHH	No remarks
2010-06-15	Eri4	C	0	No remarks	No remarks
2010-06-15	Eri4	D	0	No remarks	No remarks
2010-06-15	Pap1	A	0	No remarks	No remarks
2010-06-15	Pap1	B	0	No remarks	No remarks
2010-06-15	Pap1	C	7	No remarks	No remarks
2010-06-15	Pap2Sal5	D	45	No remarks	No remarks
2010-06-15	Pap3	A	100	No remarks	No remarks
2010-06-15	Pap3	B	97	No remarks	No remarks
2010-06-15	Pap3	C	70	No remarks	No remarks
2010-06-15	Sal2	D	7	No remarks	No remarks
2010-06-15	Sal6	A	100	No remarks	No remarks
2010-06-15	Sal6	B	100	No remarks	No remarks
2010-06-15	Sal6	C	100	No remarks	No remarks
2010-06-15	Sil4	D	100	No remarks	No remarks
2010-06-15	Cas2	B	0	No remarks	No remarks
2010-06-15	Cas2	C	0	No remarks	No remarks
2010-06-15	Cas2	D	0	No remarks	No remarks
2010-06-15	Cas3	A	0	No remarks	No remarks
2010-06-15	Cas4	C	100	No remarks	No remarks
2010-06-15	Cas4	D	100	No remarks	No remarks
2010-06-15	Dry2Sal7	A	100	No remarks	No remarks
2010-06-15	Dry2Sal7	B	100	No remarks	No remarks
2010-06-15	Dry6Pap4	C	100	No remarks	No remarks
2010-06-15	Dry6Pap4	D	100	No remarks	No remarks
2010-06-15	Eri2	A	50	No remarks	No remarks
2010-06-15	Eri2	B	20	No remarks	No remarks
2010-06-15	Eri3	C	100	corrected from 0 by LAHH	No remarks
2010-06-15	Eri3	D	100	corrected from 0 by LAHH	No remarks
2010-06-15	Eri4	A	0	No remarks	No remarks
2010-06-15	Eri4	B	0	No remarks	No remarks
2010-06-15	Pap1	D	0	No remarks	No remarks
2010-06-15	Pap2Sal5	A	40	No remarks	No remarks
2010-06-15	Pap2Sal5	B	65	No remarks	No remarks
2010-06-15	Pap2Sal5	C	80	No remarks	No remarks
2010-06-15	Pap3	D	95	No remarks	No remarks
2010-06-15	Sal2	A	0	No remarks	No remarks
2010-06-15	Sal2	B	5	No remarks	No remarks
2010-06-15	Sal2	C	15	No remarks	No remarks
2010-06-15	Sal6	D	100	No remarks	No remarks
2010-06-15	Sil4	A	99	No remarks	No remarks
2010-06-15	Sil4	B	100	No remarks	No remarks
2010-06-15	Sil4	C	100	No remarks	No remarks
2010-06-15	Art3	E	-9999	No remarks	Observation added to database May 2020
2010-06-15	Art3	G	-9999	No remarks	Observation added to database May 2020
2010-06-15	Art4	G	-9999	No remarks	Observation added to database May 2020
2010-06-15	Art3	H	-9999	No remarks	Observation added to database May 2020
2010-06-15	Art4	H	-9999	No remarks	Observation added to database May 2020
2010-06-15	Art4	E	-9999	No remarks	Observation added to database May 2020
2010-06-15	Art3	F	-9999	No remarks	Observation added to database May 2020
2010-06-15	Art4	F	-9999	No remarks	Observation added to database May 2020
2010-06-17	Cas1	A	0	No remarks	No remarks
2010-06-17	Cas1	B	0	No remarks	No remarks
2010-06-17	Cas1	C	0	No remarks	No remarks
2010-06-17	Cas1	D	0	No remarks	No remarks
2010-06-17	Cas4	A	0	No remarks	No remarks
2010-06-17	Cas4	B	0	No remarks	No remarks
2010-06-17	Cas4	C	0	No remarks	No remarks
2010-06-17	Cas4	D	15	No remarks	No remarks
2010-06-17	Dry6Pap4	A	90	No remarks	No remarks
2010-06-17	Dry6Pap4	B	100	No remarks	No remarks
2010-06-17	Dry6Pap4	C	97	No remarks	No remarks
2010-06-17	Dry6Pap4	D	95	No remarks	No remarks
2010-06-17	Eri3	B	98	Hard to see plot corners	No remarks
2010-06-17	Eri3	C	98	Hard to see plot corners	No remarks
2010-06-17	Eri3	D	98	Hard to see plot corners	No remarks
2010-06-17	Pap1	A	0	No remarks	No remarks
2010-06-17	Pap2Sal5	B	1	No remarks	No remarks
2010-06-17	Pap2Sal5	C	7	No remarks	No remarks
2010-06-17	Pap2Sal5	D	1	No remarks	No remarks
2010-06-17	Pap3	A	30	No remarks	No remarks
2010-06-17	Sal2	B	0	No remarks	No remarks
2010-06-17	Sal2	C	0	No remarks	No remarks
2010-06-17	Sal2	D	0	No remarks	No remarks
2010-06-17	Sal6	A	90	No remarks	No remarks
2010-06-17	Sil4	C	85	No remarks	No remarks
2010-06-17	Sil4	D	25	No remarks	No remarks
2010-06-17	Cas1	A	0	no	No remarks
2010-06-17	Cas1	B	0	no	No remarks
2010-06-17	Cas2	C	0	still empty	No remarks
2010-06-17	Cas2	D	0	still empty	No remarks
2010-06-17	Cas3	A	0	No remarks	No remarks
2010-06-17	Cas3	B	0	still empty	No remarks
2010-06-17	Cas4	C	0	still empty	No remarks
2010-06-17	Cas4	D	15	still empty	No remarks
2010-06-17	Cas3	A	0	No remarks	No remarks
2010-06-17	Cas3	B	0	No remarks	No remarks
2010-06-17	Cas3	C	0	No remarks	No remarks
2010-06-17	Cas3	D	0	No remarks	No remarks
2010-06-17	Dry2Sal7	A	100	No remarks	No remarks
2010-06-17	Dry2Sal7	B	100	No remarks	No remarks
2010-06-17	Dry2Sal7	C	100	No remarks	No remarks
2010-06-17	Dry2Sal7	D	100	No remarks	No remarks
2010-06-17	Eri2	A	10	No remarks	No remarks
2010-06-17	Eri2	B	0	No remarks	No remarks
2010-06-17	Eri2	C	0	No remarks	No remarks
2010-06-17	Eri2	D	0	No remarks	No remarks
2010-06-17	Eri3	A	98	Hard to see plot corners	No remarks
2010-06-17	Pap1	B	0	No remarks	No remarks
2010-06-17	Pap1	C	0	No remarks	No remarks
2010-06-17	Pap1	D	0	No remarks	No remarks
2010-06-17	Pap2Sal5	A	1	No remarks	No remarks
2010-06-17	Pap3	B	5	No remarks	No remarks
2010-06-17	Pap3	C	0	No remarks	No remarks
2010-06-17	Pap3	D	5	No remarks	No remarks
2010-06-17	Sal2	A	0	No remarks	No remarks
2010-06-17	Sal6	B	75	No remarks	No remarks
2010-06-17	Sal6	C	85	No remarks	No remarks
2010-06-17	Sal6	D	90	No remarks	No remarks
2010-06-17	Sil4	A	0	No remarks	No remarks
2010-06-17	Sil4	B	0	No remarks	No remarks
2010-06-17	Cas1	C	0	no	No remarks
2010-06-17	Cas1	D	0	no	No remarks
2010-06-17	Cas2	A	0	still empty	No remarks
2010-06-17	Cas2	B	0	still empty	No remarks
2010-06-17	Cas3	C	0	still empty	No remarks
2010-06-17	Cas3	D	0	still empty	No remarks
2010-06-17	Cas4	A	0	still empty	No remarks
2010-06-17	Cas4	B	0	still empty	No remarks
2010-06-17	Art4	F	-9999	No remarks	Observation added to database May 2020
2010-06-17	Art3	G	-9999	No remarks	Observation added to database May 2020
2010-06-17	Art4	G	-9999	No remarks	Observation added to database May 2020
2010-06-17	Art3	E	-9999	No remarks	Observation added to database May 2020
2010-06-17	Art4	E	-9999	No remarks	Observation added to database May 2020
2010-06-17	Art3	F	-9999	No remarks	Observation added to database May 2020
2010-06-17	Art3	H	-9999	No remarks	Observation added to database May 2020
2010-06-17	Art4	H	-9999	No remarks	Observation added to database May 2020
2010-06-18	Cas4	A	0	No remarks	No remarks
2010-06-18	Cas4	B	0	No remarks	No remarks
2010-06-18	Dry2Sal7	D	100	No remarks	No remarks
2010-06-18	Dry6Pap4	A	75	No remarks	No remarks
2010-06-18	Dry6Pap4	B	97	No remarks	No remarks
2010-06-18	Dry6Pap4	C	95	No remarks	No remarks
2010-06-18	Eri2	D	0	No remarks	No remarks
2010-06-18	Eri3	A	0	Under water	No remarks
2010-06-18	Eri3	B	2	Under water	No remarks
2010-06-18	Eri3	C	0	Under water	No remarks
2010-06-18	Pap2Sal5	D	0	No remarks	No remarks
2010-06-18	Pap3	A	1	No remarks	No remarks
2010-06-18	Pap3	B	0	No remarks	No remarks
2010-06-18	Pap3	C	0	No remarks	No remarks
2010-06-18	Pap3	D	0	No remarks	No remarks
2010-06-18	Sil4	A	0	No remarks	No remarks
2010-06-18	Sil4	B	0	No remarks	No remarks
2010-06-18	Sil4	C	0	No remarks	No remarks
2010-06-18	Sil4	D	0	No remarks	No remarks
2010-06-18	Cas4	C	0	No remarks	No remarks
2010-06-18	Cas4	D	0	No remarks	No remarks
2010-06-18	Dry2Sal7	A	95	No remarks	No remarks
2010-06-18	Dry2Sal7	B	100	No remarks	No remarks
2010-06-18	Dry2Sal7	C	100	No remarks	No remarks
2010-06-18	Dry6Pap4	D	20	No remarks	No remarks
2010-06-18	Eri2	A	0	No remarks	No remarks
2010-06-18	Eri2	B	0	No remarks	No remarks
2010-06-18	Eri2	C	0	No remarks	No remarks
2010-06-18	Eri3	D	0	Under water	No remarks
2010-06-18	Pap2Sal5	A	0	No remarks	No remarks
2010-06-18	Pap2Sal5	B	0	No remarks	No remarks
2010-06-18	Pap2Sal5	C	1	No remarks	No remarks
2010-06-18	Sal6	A	70	No remarks	No remarks
2010-06-18	Sal6	B	5	No remarks	No remarks
2010-06-18	Sal6	C	30	No remarks	No remarks
2010-06-18	Sal6	D	40	No remarks	No remarks
2010-06-18	Art4	E	-9999	No remarks	Observation added to database May 2020
2010-06-18	Art3	F	-9999	No remarks	Observation added to database May 2020
2010-06-18	Art4	F	-9999	No remarks	Observation added to database May 2020
2010-06-18	Art3	G	-9999	No remarks	Observation added to database May 2020
2010-06-18	Art3	E	-9999	No remarks	Observation added to database May 2020
2010-06-18	Art4	G	-9999	No remarks	Observation added to database May 2020
2010-06-18	Art3	H	-9999	No remarks	Observation added to database May 2020
2010-06-18	Art4	H	-9999	No remarks	Observation added to database May 2020
2010-06-20	Cas2	A	0	No remarks	No remarks
2010-06-20	Cas2	B	0	No remarks	No remarks
2010-06-20	Cas2	C	1	new snow	No remarks
2010-06-20	Cas2	D	1	new snow	No remarks
2010-06-20	Dry6Pap4	A	10	No remarks	No remarks
2010-06-20	Dry6Pap4	B	85	No remarks	No remarks
2010-06-20	Dry6Pap4	C	45	No remarks	No remarks
2010-06-20	Dry6Pap4	D	3	No remarks	No remarks
2010-06-20	Eri1	A	0	No remarks	No remarks
2010-06-20	Eri3	B	0	No remarks	No remarks
2010-06-20	Eri3	C	0	No remarks	No remarks
2010-06-20	Eri3	D	0	No remarks	No remarks
2010-06-20	Eri4	A	0	No remarks	No remarks
2010-06-20	Pap1	B	1	new snow	No remarks
2010-06-20	Pap1	C	1	new snow	No remarks
2010-06-20	Pap1	D	1	new snow	No remarks
2010-06-20	Pap2Sal5	A	2	new snow	No remarks
2010-06-20	Sal2	C	1	new snow	No remarks
2010-06-20	Sal2	D	1	new snow	No remarks
2010-06-20	Sal3	A	0	No remarks	No remarks
2010-06-20	Sal3	B	1	new snow	No remarks
2010-06-20	Sal6	C	1	new snow	No remarks
2010-06-20	Sal6	D	1	new snow	No remarks
2010-06-20	Sil4	A	0	No remarks	No remarks
2010-06-20	Sil4	B	0	No remarks	No remarks
2010-06-20	Cas1	A	0	No remarks	No remarks
2010-06-20	Cas1	B	0	No remarks	No remarks
2010-06-20	Cas1	C	0	No remarks	No remarks
2010-06-20	Cas1	D	0	No remarks	No remarks
2010-06-20	Dry2Sal7	A	65	No remarks	No remarks
2010-06-20	Dry2Sal7	B	97	No remarks	No remarks
2010-06-20	Dry2Sal7	C	100	No remarks	No remarks
2010-06-20	Dry2Sal7	D	98	No remarks	No remarks
2010-06-20	Eri1	B	0	No remarks	No remarks
2010-06-20	Eri1	C	0	No remarks	No remarks
2010-06-20	Eri1	D	0	No remarks	No remarks
2010-06-20	Eri3	A	0	No remarks	No remarks
2010-06-20	Eri4	B	0	No remarks	No remarks
2010-06-20	Eri4	C	0	No remarks	No remarks
2010-06-20	Eri4	D	0	No remarks	No remarks
2010-06-20	Pap1	A	1	new snow	No remarks
2010-06-20	Pap2Sal5	B	2	new snow	No remarks
2010-06-20	Pap2Sal5	C	2	new snow	No remarks
2010-06-20	Pap2Sal5	D	2	new snow	No remarks
